scenario_id,hour,load_mw,thermal_dispatch_mw,wind_mw,solar_mw,storage_charge_mw,storage_discharge_mw,storage_soc_mwh,curtailment_mw,load_shed_mw
1,4984,9035.9972088,7450.0,23.799999999999997,893.9000000000001,0.0,0.0,3789.130525351799,0.0,668.2972087999997
1,4985,9015.6539772,7526.0,10.5,614.5,0.0,486.21173793462134,3276.618353024367,0.0,378.4422392653787
1,4986,8769.700906799999,7526.0,45.1,176.20000000000002,0.0,983.0,2240.445373042528,0.0,39.400906799999575
1,5010,9018.2148732,7563.0,426.1,355.7000000000001,0.0,401.8648979346218,1556.8667265831373,0.0,271.5499752653777
1,6063,8581.4198364,6829.0,0.0,1503.1,0.0,0.0,3932.0,0.0,249.31983639999999
1,6066,7975.110343199999,6841.0,46.99999999999999,29.6,0.0,983.0,1594.0984375315684,0.0,74.51034319999872
1,6067,7905.1732704,6841.0,94.2,0.0,0.0,872.0159667346205,674.912900559894,0.0,97.95730366537919
2,4984,9035.9972088,7501.0,23.799999999999997,893.9000000000001,0.0,0.0,3842.8892455746613,0.0,617.2972087999997
2,4986,8769.700906799999,7501.0,45.1,176.20000000000002,0.0,983.0,1868.9386331329865,0.0,64.40090679999958
2,4988,8389.1195784,7501.0,57.400000000000006,0.0,0.0,403.27733913462123,458.4421693664538,0.0,427.4422392653787
2,5006,9617.6803296,7166.0,218.3,1666.6,0.0,408.67802753462144,3026.506761002467,0.0,158.10230206537835
2,5008,9595.9810848,7521.0,171.7,1405.9,0.0,0.0,2345.6264662535596,0.0,497.38108479999937
2,5010,9018.2148732,7521.0,426.1,355.7000000000001,0.0,0.0,1645.4105010678518,0.0,715.4148731999994
2,5013,8299.3360332,7521.0,736.1,0.0,0.0,0.0,0.0,0.0,42.23603319999893
3,4988,8389.1195784,7601.0,57.400000000000006,0.0,0.0,306.11710793462174,353.0329140275078,0.0,424.60247046537825
3,5058,8230.0393584,7091.0,29.9,179.80000000000004,0.0,790.7942595346209,1658.6527651888896,0.0,138.54509886537835
3,5061,7614.537266400001,7071.0,156.60000000000002,0.0,0.0,0.0,0.0,0.0,386.9372664000002
3,5079,8743.5852732,6891.0,114.69999999999999,1278.0,0.0,0.0,3919.369952412337,0.0,459.8852732000005
3,5080,8749.8293904,6736.0,156.79999999999998,1452.4,0.0,0.0,3919.369952412337,0.0,404.6293904000004
3,5084,7819.2977316,6436.0,306.5,0.0,0.0,372.3596275346239,900.2667631601163,0.0,704.4381040653761
4,4408,8701.527431999999,6591.0,407.1000000000001,1055.9,0.0,0.0,3442.0859739440143,0.0,647.527431999999
4,4410,8120.400264,6591.0,34.699999999999996,255.0,0.0,983.0,1669.8526920311301,0.0,256.70026400000006
4,4411,7754.3039676,6591.0,15.8,0.0,0.0,238.93018753462096,1417.998160570939,0.0,908.5737800653787
4,4412,7600.6025376,6591.0,9.200000000000001,0.0,0.0,983.0,381.8251805891,0.0,17.40253759999996
4,4985,9015.6539772,7289.0,10.5,614.5,0.0,0.0,3432.0468441105145,0.0,1101.6539771999996
4,4986,8769.700906799999,7289.0,45.1,176.20000000000002,0.0,983.0,2395.8738641286755,0.0,276.4009067999996
4,4987,8488.237098,7289.0,52.400000000000006,0.0,0.0,983.0,1359.7008841468364,0.0,163.83709799999997
4,4988,8389.1195784,7289.0,57.400000000000006,0.0,0.0,643.0090899346206,681.9097906850193,0.0,399.71048846537906
4,5006,9617.6803296,7289.0,218.3,1666.6,0.0,0.0,3750.3289564028737,0.0,443.7803296000002
4,5009,9400.583191200001,7489.0,225.7,989.5999999999999,0.0,0.0,2477.7010405525903,0.0,696.283191200001
4,5011,8694.383441999998,7489.0,393.5,0.0,0.0,635.0487027346219,1020.4564798277418,0.0,176.8347392653768
4,5013,8299.3360332,7334.0,736.1,0.0,0.0,0.0,0.0,0.0,229.23603319999893
4,5034,8493.3877032,6936.0,278.79999999999995,381.4,0.0,0.0,974.9139573082047,0.0,897.1877032000002
4,5035,8189.395682400001,6936.0,268.0,0.0,0.0,196.43302633462514,767.8553670091206,0.0,788.9626560653751
5,4960,8825.6747472,7246.0,95.3,1357.5,0.0,0.0,3714.3108082282224,0.0,126.87474720000046
5,4961,8763.4158888,7246.0,77.9,923.4000000000004,0.0,0.0,3714.3108082282224,0.0,516.1158888
5,4962,8492.8597104,7091.0,31.200000000000003,372.8999999999999,0.0,983.0,2678.1378282463834,0.0,14.759710399999676
5,4963,8276.877386400001,7091.0,32.599999999999994,0.0,0.0,983.0,1641.9648482645443,0.0,170.27738640000098
5,4964,8170.089081599999,7091.0,27.3,0.0,0.0,983.0,605.7918682827053,0.0,68.78908159999901
5,4965,7817.220694799999,7091.0,43.70000000000001,0.0,0.0,459.7611243346201,121.16109078361671,0.0,222.7595704653795
5,4984,9035.9972088,7246.0,23.799999999999997,893.9000000000001,0.0,0.0,3574.095644460349,0.0,872.2972087999997
5,4985,9015.6539772,7246.0,10.5,614.5,0.0,983.0,2537.92266447851,0.0,161.65397719999964
5,4986,8769.700906799999,7246.0,45.1,176.20000000000002,0.0,0.0,2537.92266447851,0.0,1302.4009067999996
5,4987,8488.237098,7246.0,52.400000000000006,0.0,0.0,983.0,1501.7496844966709,0.0,206.83709799999997
5,4988,8389.1195784,7246.0,57.400000000000006,0.0,0.0,734.7684143346206,727.2357704807661,0.0,350.9511640653791
5,5004,8986.9988664,6916.0,121.10000000000001,1711.3999999999999,0.0,0.0,3932.0,0.0,238.49886639999932
5,5008,9595.9810848,7266.0,171.7,1405.9,0.0,0.0,2284.3812623116582,0.0,752.3810847999994
5,5010,9018.2148732,7266.0,426.1,355.7000000000001,0.0,0.0,1315.371696011638,0.0,970.4148731999994
5,5011,8694.383441999998,7266.0,393.5,0.0,0.0,983.0,279.198716029799,0.0,51.88344199999847
5,5012,8616.4900188,7266.0,314.4,0.0,0.0,0.0,279.198716029799,0.0,1036.0900187999996
5,5013,8299.3360332,7266.0,736.1,0.0,0.0,264.8711587346186,0.0,0.0,32.364874465380126
5,5057,8833.162348799999,6916.0,208.7,617.9,0.0,983.0,1936.255004920316,0.0,107.56234879999829
5,5058,8230.0393584,6916.0,29.9,179.80000000000004,0.0,983.0,900.0820249384769,0.0,121.33935839999958
5,5059,7963.0448736,6916.0,52.8,0.0,0.0,0.0,900.0820249384769,0.0,994.2448735999997
5,5060,7895.191302,6916.0,69.9,0.0,0.0,173.02275833461982,717.7000238110501,0.0,736.268543665381
5,5415,9616.609868399999,7415.0,5.0,1198.3,0.0,983.0,2294.54042630222,0.0,15.309868399999687
5,5417,9274.0992684,7415.0,196.20000000000002,726.0,0.0,922.8784351346224,305.0374368291989,0.0,14.020833265376496
5,5419,8222.1907356,7470.0,523.6999999999999,0.0,0.0,0.0,0.0,0.0,228.49073559999943
5,5732,8241.682212,7251.0,533.9000000000001,0.0,0.0,57.01120633462414,0.0,0.0,399.7710056653759
6,5391,9521.6215896,6970.0,3.2,1474.2999999999997,0.0,0.0,3446.769025926828,0.0,1074.1215895999994
6,5392,9384.988362,6970.0,0.0,1332.0,0.0,983.0,2410.596045944989,0.0,99.98836200000005
6,5393,9047.764273199999,7025.0,0.0,867.0,0.0,0.0,2410.596045944989,0.0,1155.7642731999986
6,5395,8139.8365812,7025.0,278.5,0.0,0.0,716.2806863346196,721.1100789966414,0.0,120.05589486538065
6,5397,7535.1696600000005,7101.0,290.4,0.0,0.0,0.0,0.0,0.0,143.76966000000084
6,5415,9616.609868399999,7081.0,5.0,1198.3,0.0,0.0,2683.960605575083,0.0,1332.3098683999997
6,5416,9621.0298224,7081.0,153.5,1088.0,0.0,0.0,2683.960605575083,0.0,1298.5298223999998
6,5417,9274.0992684,7081.0,196.20000000000002,726.0,0.0,919.1971699346251,1715.0417136503286,0.0,351.70209846537364
6,5441,8896.300754400001,6970.0,112.10000000000001,920.4000000000001,0.0,0.0,2509.33943543282,0.0,893.8007544000011
6,5442,8363.6629308,6970.0,94.7,252.59999999999997,0.0,983.0,1473.1664554509812,0.0,63.36293079999905
6,5443,7883.833223999999,6970.0,68.3,0.0,0.0,560.481897134622,882.3666613717788,0.0,285.0513268653767
6,5846,8921.6926176,6930.0,24.4,1907.9,0.0,0.0,3932.0,0.0,59.39261759999954
6,5847,9295.185414,6930.0,59.699999999999996,1704.6,0.0,0.0,3932.0,0.0,600.8854139999994
6,5849,9074.7151788,6930.0,111.9,838.3999999999999,0.0,983.0,1893.4018558414377,0.0,211.415178799999
6,5850,8446.944018,6930.0,280.2,125.0,0.0,562.0559591346176,1300.9428547294667,0.0,549.688058865383
7,4936,9449.5704288,7514.0,27.799999999999997,1451.8,0.0,26.766853134623656,3204.666246625666,0.0,429.20357566537587
7,4985,9015.6539772,7649.0,10.5,614.5,0.0,653.0515067346214,2748.9405766487307,0.0,88.60247046537825
7,5730,8796.0528576,7314.0,746.1,155.20000000000002,0.0,421.98185193462393,988.9049721101412,0.0,158.77100566537592
